time,latitude,longitude,u10,v10,mwd,mwp,swh
2021-05-02 00:00:00,34.5,122.5,2.073471,-8.155212,346.58246,4.943465,1.4230602
2021-05-02 01:00:00,34.5,122.5,1.5814514,-7.9203644,346.75397,4.9310656,1.3348312
2021-05-02 02:00:00,34.5,122.5,1.1032104,-7.5642548,347.33362,4.8938875,1.2585735
2021-05-02 03:00:00,34.5,122.5,0.66470337,-6.7779694,348.18765,4.865859,1.182406
2021-05-02 04:00:00,34.5,122.5,0.7367401,-5.6101837,349.0099,4.873829,1.1014193
2021-05-02 05:00:00,34.5,122.5,1.2946625,-4.4449005,349.74808,4.905699,1.0254154
2021-05-02 06:00:00,34.5,122.5,1.8108826,-3.5149841,350.53336,4.937419,0.9594878
2021-05-02 07:00:00,34.5,122.5,2.076004,-2.7013397,351.37225,4.9590073,0.9035895
2021-05-02 08:00:00,34.5,122.5,2.5742798,-2.092987,352.00128,4.9581776,0.85721266
2021-05-02 09:00:00,34.5,122.5,4.191986,-1.2989349,351.74326,4.91341,0.822019
2021-05-02 10:00:00,34.5,122.5,4.1392365,-1.942688,351.1435,4.864687,0.7891704
2021-05-02 11:00:00,34.5,122.5,2.2717133,-2.2746582,352.22748,4.8735876,0.75128716
2021-05-02 12:00:00,34.5,122.5,0.039260864,-1.9518127,353.46402,4.8825474,0.71623695
2021-05-02 13:00:00,34.5,122.5,-0.789917,-1.0317535,354.5963,4.8846836,0.6840927
2021-05-02 14:00:00,34.5,122.5,-0.5752106,0.03224182,355.6449,4.8783827,0.65433717
2021-05-02 15:00:00,34.5,122.5,-0.69065857,1.0366516,356.62616,4.866251,0.6263634
2021-05-02 16:00:00,34.5,122.5,-1.1105194,2.0671997,358.13626,4.7956467,0.60547364
2021-05-02 17:00:00,34.5,122.5,-1.4617157,2.7022552,0.075467765,4.7202654,0.58600146
2021-05-02 18:00:00,34.5,122.5,-1.5060883,3.250229,2.173067,4.6541023,0.56675446
2021-05-02 19:00:00,34.5,122.5,-1.9059296,3.915924,5.634966,4.554964,0.5523879
2021-05-02 20:00:00,34.5,122.5,-1.6907349,4.2930145,10.226869,4.438513,0.540674
2021-05-02 21:00:00,34.5,122.5,-1.8887329,4.276581,17.326694,4.337019,0.5300082
2021-05-02 22:00:00,34.5,122.5,-1.9374542,4.580002,33.180363,4.2324104,0.5214467
2021-05-02 23:00:00,34.5,122.5,-2.536438,5.1434174,75.30972,3.9976473,0.5426203
2021-05-03 00:00:00,34.5,122.5,-3.4543,5.413727,120.981865,3.7622557,0.588208
2021-05-03 01:00:00,34.5,122.5,-4.299713,5.929123,142.52768,3.5957003,0.66296804
2021-05-03 02:00:00,34.5,122.5,-4.126358,6.8746796,150.49236,3.559373,0.7733578
2021-05-03 03:00:00,34.5,122.5,-4.0429077,7.2078705,155.19629,3.67665,0.8876845
2021-05-03 04:00:00,34.5,122.5,-4.1068573,7.331665,157.63951,3.864007,0.9778693
2021-05-03 05:00:00,34.5,122.5,-4.3770447,7.9661255,158.91098,4.056485,1.0670121
2021-05-03 06:00:00,34.5,122.5,-4.286026,8.675003,160.19159,4.239897,1.1778524
2021-05-03 07:00:00,34.5,122.5,-4.2214813,9.149155,161.21161,4.41792,1.2942183
2021-05-03 08:00:00,34.5,122.5,-4.0104218,9.225815,162.0961,4.591955,1.406409
2021-05-03 09:00:00,34.5,122.5,-3.6970062,9.267395,163.03307,4.770938,1.5001992
2021-05-03 10:00:00,34.5,122.5,-3.4159393,9.208405,164.09665,4.9317255,1.5385593
2021-05-03 11:00:00,34.5,122.5,-3.274887,9.562775,165.06541,5.051959,1.5979309
2021-05-03 12:00:00,34.5,122.5,-3.3033447,9.91127,165.84476,5.159275,1.6673439
2021-05-03 13:00:00,34.5,122.5,-3.1152802,10.428482,166.59174,5.261731,1.7437218
2021-05-03 14:00:00,34.5,122.5,-2.3236847,10.34668,167.82095,5.3664503,1.7989912
2021-05-03 15:00:00,34.5,122.5,-1.678009,9.908981,169.04199,5.479925,1.8100815
2021-05-03 16:00:00,34.5,122.5,-1.3835297,9.095825,169.81004,5.5961866,1.7965829
2021-05-03 17:00:00,34.5,122.5,-0.85658264,8.345169,170.31622,5.711012,1.7756348
2021-05-03 18:00:00,34.5,122.5,-0.1756897,8.0434265,170.8373,5.813859,1.7575812
2021-05-03 19:00:00,34.5,122.5,0.07048035,7.796768,171.15063,5.9033527,1.7369741
2021-05-03 20:00:00,34.5,122.5,-0.23120117,8.057297,171.21347,5.955202,1.7181466
2021-05-03 21:00:00,34.5,122.5,-0.80119324,8.095261,170.93907,5.9714327,1.6980417
2021-05-03 22:00:00,34.5,122.5,-1.8137512,7.6366577,170.24179,5.992319,1.663068
2021-05-03 23:00:00,34.5,122.5,-2.002304,6.807358,169.39536,6.01958,1.6156485
2021-05-04 00:00:00,34.5,122.5,-0.9784546,6.4819946,168.57176,6.034011,1.5649127
2021-05-04 01:00:00,34.5,122.5,-0.65979004,5.4255066,167.61932,6.0528727,1.511044
2021-05-04 02:00:00,34.5,122.5,-0.43351746,4.333664,166.5654,6.06238,1.4601748
2021-05-04 03:00:00,34.5,122.5,-0.24563599,3.7100677,165.43039,6.063388,1.4146883
2021-05-04 04:00:00,34.5,122.5,0.72099304,1.4630737,164.2663,6.064183,1.3762816
2021-05-04 05:00:00,34.5,122.5,2.090622,-1.7003021,163.18799,6.024807,1.3551178
2021-05-04 06:00:00,34.5,122.5,2.8011627,-5.482788,161.92934,5.879032,1.3704582
2021-05-04 07:00:00,34.5,122.5,2.921112,-9.547043,158.67665,5.554269,1.4677485
2021-05-04 08:00:00,34.5,122.5,1.1613159,-10.701675,80.97197,5.2879314,1.6373005
2021-05-04 09:00:00,34.5,122.5,0.8961792,-9.449982,51.018867,5.3060436,1.7354254
2021-05-04 10:00:00,34.5,122.5,2.5588837,-8.642044,357.0197,5.457679,1.7386413
2021-05-04 11:00:00,34.5,122.5,2.6816254,-7.676895,350.9627,5.602311,1.7144067
2021-05-04 12:00:00,34.5,122.5,2.8049774,-6.476242,9.2588215,5.7501907,1.6598518
2021-05-04 13:00:00,34.5,122.5,3.3720245,-5.213501,76.57884,5.8823843,1.5941768
2021-05-04 14:00:00,34.5,122.5,3.8229828,-4.1589355,120.27374,5.987694,1.5285289
2021-05-04 15:00:00,34.5,122.5,3.8552246,-3.3042603,126.5782,6.067816,1.4650972
2021-05-04 16:00:00,34.5,122.5,4.169998,-3.1323853,128.79164,6.1147604,1.4055687
2021-05-04 17:00:00,34.5,122.5,4.302063,-3.2631226,129.68835,6.122566,1.3510642
2021-05-04 18:00:00,34.5,122.5,4.3233337,-3.170395,130.0949,6.1230154,1.2972236
2021-05-04 19:00:00,34.5,122.5,4.6937103,-3.2481537,130.54459,6.106621,1.2467301
2021-05-04 20:00:00,34.5,122.5,5.4469604,-3.1879425,131.87537,6.03531,1.2076051
2021-05-04 21:00:00,34.5,122.5,5.5186615,-2.8269348,134.09996,5.9307547,1.1782014
2021-05-04 22:00:00,34.5,122.5,5.204483,-2.6483917,135.7443,5.8822927,1.1440258
2021-05-04 23:00:00,34.5,122.5,4.915695,-2.2032928,136.72992,5.8666515,1.1096274
2021-05-01 00:00:00,34.5,123.0,3.1775665,-3.6943512,121.28024,5.250038,1.0358751
2021-05-01 01:00:00,34.5,123.0,3.9362183,-3.040512,126.53557,5.3003597,1.0231745
2021-05-01 02:00:00,34.5,123.0,4.829239,-2.6090393,132.26025,5.294793,1.0182383
2021-05-01 03:00:00,34.5,123.0,6.043289,-2.4352417,140.5639,5.2077827,1.0268693
2021-05-01 04:00:00,34.5,123.0,6.6844635,-2.49646,156.9038,5.059721,1.049266
2021-05-01 05:00:00,34.5,123.0,6.7598114,-2.2845306,191.8303,4.923958,1.0739956
2021-05-01 06:00:00,34.5,123.0,6.298935,-1.9602814,222.29724,4.8655605,1.0786061
2021-05-01 07:00:00,34.5,123.0,6.0501404,-1.4260101,235.9238,4.867235,1.0605686
2021-05-01 08:00:00,34.5,123.0,5.943466,-1.4610138,242.96225,4.8786974,1.034699
2021-05-01 09:00:00,34.5,123.0,4.8807983,-1.0491486,243.06375,4.9445734,0.99177104
2021-05-01 10:00:00,34.5,123.0,4.406784,0.6376953,240.92201,5.0271997,0.9447391
2021-05-01 11:00:00,34.5,123.0,4.3721313,1.1406403,239.14143,5.083411,0.9041663
2021-05-01 12:00:00,34.5,123.0,3.7093048,1.4690094,237.8842,5.1353045,0.8660552
2021-05-01 13:00:00,34.5,123.0,3.6064606,2.2192993,236.7033,5.165374,0.83299696
2021-05-01 14:00:00,34.5,123.0,4.8828583,1.5645447,240.04713,5.1156874,0.8133755
2021-05-01 15:00:00,34.5,123.0,7.459137,-0.6971741,259.43753,4.846734,0.84414977
2021-05-01 16:00:00,34.5,123.0,8.873489,-5.5181885,287.9689,4.4262238,0.99304014
2021-05-01 17:00:00,34.5,123.0,6.8729706,-9.047455,311.54022,4.2951174,1.2581308
2021-05-01 18:00:00,34.5,123.0,4.806946,-9.556686,325.77353,4.4789762,1.4820774
2021-05-01 19:00:00,34.5,123.0,3.8263397,-9.525009,332.61,4.6874743,1.5733743
2021-05-01 20:00:00,34.5,123.0,3.2224731,-9.775894,336.10162,4.8357887,1.6086273
2021-05-01 21:00:00,34.5,123.0,2.5226288,-9.953918,338.64377,4.927642,1.6291243
2021-05-01 22:00:00,34.5,123.0,2.2489166,-9.539276,340.46033,4.984968,1.6204522
2021-05-01 23:00:00,34.5,123.0,2.6902008,-8.833252,340.8717,5.019539,1.5728985
2021-05-02 00:00:00,34.5,123.0,2.9572601,-8.188416,340.84808,5.033553,1.5089977
2021-05-02 01:00:00,34.5,123.0,2.7269592,-7.8354034,340.91803,5.0372667,1.4300461
2021-05-02 02:00:00,34.5,123.0,2.4645386,-7.6296844,341.28674,5.0174227,1.3596478
2021-05-02 03:00:00,34.5,123.0,1.9273987,-7.2955475,342.00015,4.988662,1.2934899
2021-05-02 04:00:00,34.5,123.0,1.4017792,-6.61409,342.91614,4.974659,1.2212924
2021-05-02 05:00:00,34.5,123.0,1.1901703,-5.6636505,343.90433,4.98773,1.1460209
2021-05-02 06:00:00,34.5,123.0,1.0726013,-4.811859,344.85367,5.018718,1.0742339
2021-05-02 07:00:00,34.5,123.0,0.904129,-3.7823944,345.79413,5.0551987,1.0095465
2021-05-02 08:00:00,34.5,123.0,0.44049072,-3.0539246,346.71222,5.0831776,0.9536482
2021-05-02 09:00:00,34.5,123.0,1.7154236,-1.8331146,347.40732,5.0877266,0.9067358
2021-05-02 10:00:00,34.5,123.0,3.5611115,-1.4778442,347.44037,5.059023,0.86705124
2021-05-02 11:00:00,34.5,123.0,3.6545258,-1.7492676,347.7978,5.0352087,0.83063287
2021-05-02 12:00:00,34.5,123.0,2.1955109,-1.9059143,348.43277,5.024637,0.79436195
2021-05-02 13:00:00,34.5,123.0,0.27160645,-1.6352692,349.2135,5.018961,0.7597763
2021-05-02 14:00:00,34.5,123.0,-0.09083557,-0.9023285,349.94177,5.008998,0.7270911
2021-05-02 15:00:00,34.5,123.0,-0.094955444,-0.014129639,350.62616,4.991495,0.6966759
2021-05-02 16:00:00,34.5,123.0,-0.5607147,0.94122314,351.2769,4.9706955,0.6677295
2021-05-02 17:00:00,34.5,123.0,-0.87187195,1.6075287,352.11453,4.9185076,0.6428862
2021-05-02 18:00:00,34.5,123.0,-0.6457367,2.3957367,352.96213,4.846241,0.6209537
2021-05-02 19:00:00,34.5,123.0,-1.036789,3.2088928,354.18185,4.7798176,0.5997512
2021-05-02 20:00:00,34.5,123.0,-1.3899536,3.4697723,355.63312,4.7121944,0.5792482
2021-05-02 21:00:00,34.5,123.0,-1.6953735,3.3771667,356.98294,4.6592846,0.55735195
2021-05-02 22:00:00,34.5,123.0,-1.786087,3.9296112,1.0709887,4.5690804,0.5412221
2021-05-02 23:00:00,34.5,123.0,-2.0422974,4.793808,11.20035,4.3348055,0.54701483
2021-05-03 00:00:00,34.5,123.0,-2.806839,5.285797,53.216244,4.0532713,0.5718506
2021-05-03 01:00:00,34.5,123.0,-3.4862366,5.89299,123.95737,3.779294,0.62634695
2021-05-03 02:00:00,34.5,123.0,-3.6048737,6.882492,148.15642,3.5894022,0.7252621
2021-05-03 03:00:00,34.5,123.0,-3.5507202,7.24205,155.7041,3.6021872,0.8434951
2021-05-03 04:00:00,34.5,123.0,-3.3070526,7.1607666,159.1942,3.747796,0.9312384
2021-05-03 05:00:00,34.5,123.0,-3.6475525,7.574524,160.90317,3.9256258,0.9908402
2021-05-03 06:00:00,34.5,123.0,-3.7801666,8.3615265,162.23846,4.09268,1.0767782
2021-05-03 07:00:00,34.5,123.0,-3.7146454,9.077866,163.4538,4.259717,1.1867964
2021-05-03 08:00:00,34.5,123.0,-3.601242,9.2287445,164.29141,4.432043,1.3036258
2021-05-03 09:00:00,34.5,123.0,-3.521225,8.980286,165.09557,4.604434,1.4010781
2021-05-03 10:00:00,34.5,123.0,-3.3143768,8.789459,166.09665,4.7723017,1.4186863
2021-05-03 11:00:00,34.5,123.0,-2.857895,9.239532,167.3076,4.8983946,1.4824524
2021-05-03 12:00:00,34.5,123.0,-2.894165,9.416153,168.44632,5.009861,1.5501564
2021-05-03 13:00:00,34.5,123.0,-3.048874,9.998795,169.11517,5.115735,1.6260461
2021-05-03 14:00:00,34.5,123.0,-2.4936066,10.2421875,170.20377,5.22729,1.7037764
2021-05-03 15:00:00,34.5,123.0,-1.8742981,10.23613,171.75293,5.356634,1.7568588
2021-05-03 16:00:00,34.5,123.0,-1.677475,9.74231,173.0288,5.4904737,1.7848642
2021-05-03 17:00:00,34.5,123.0,-1.5431061,9.101028,173.88654,5.6216564,1.7927246
2021-05-03 18:00:00,34.5,123.0,-0.82803345,8.85202,174.73573,5.7401285,1.7920051
2021-05-03 19:00:00,34.5,123.0,-0.6101837,8.53212,175.39282,5.844759,1.7838491
2021-05-03 20:00:00,34.5,123.0,-0.50268555,8.695969,175.79941,5.9144306,1.7752755
2021-05-03 21:00:00,34.5,123.0,-0.98283386,8.683151,175.68907,5.944089,1.7683542
2021-05-03 22:00:00,34.5,123.0,-1.716095,8.160095,175.20273,5.9791355,1.7419255
2021-05-03 23:00:00,34.5,123.0,-2.1751556,7.540756,174.51254,6.00957,1.7040274
2021-05-04 00:00:00,34.5,123.0,-2.5282593,7.961487,173.4702,5.995681,1.6723346
2021-05-04 01:00:00,34.5,123.0,-2.0201416,7.7897644,172.40839,5.972062,1.6416593
2021-05-04 02:00:00,34.5,123.0,-1.4198456,7.092453,171.4404,5.9661884,1.6054385
2021-05-04 03:00:00,34.5,123.0,-1.2954407,6.745224,170.41476,5.9742765,1.5689852
2021-05-04 04:00:00,34.5,123.0,-0.62861633,5.1535034,169.32098,6.020726,1.5310668
2021-05-04 05:00:00,34.5,123.0,1.0486298,2.7039948,168.24268,6.094631,1.5020905
2021-05-04 06:00:00,34.5,123.0,2.7191315,-0.52282715,167.44496,6.134403,1.4957024
2021-05-04 07:00:00,34.5,123.0,4.1506042,-4.419113,167.01259,6.087228,1.5236567
2021-05-04 08:00:00,34.5,123.0,3.551941,-9.72023,166.4329,5.8882732,1.6167927
2021-05-04 09:00:00,34.5,123.0,1.4674683,-10.034943,162.972,5.709364,1.7530035
2021-05-04 10:00:00,34.5,123.0,2.8137665,-9.820755,199.7541,5.6759405,1.8570495
2021-05-04 11:00:00,34.5,123.0,4.005844,-9.342911,254.31427,5.72902,1.914602
2021-05-04 12:00:00,34.5,123.0,3.526657,-8.355148,293.39163,5.8192825,1.9140022
2021-05-04 13:00:00,34.5,123.0,3.4931183,-7.2008057,314.18042,5.9365835,1.8536983
2021-05-04 14:00:00,34.5,123.0,3.6755219,-5.720459,214.50812,6.045555,1.7692516
2021-05-04 15:00:00,34.5,123.0,3.6013184,-4.262268,192.0782,6.143011,1.6794527
2021-05-04 16:00:00,34.5,123.0,3.824295,-3.5327759,174.19789,6.2155905,1.5955101
2021-05-04 17:00:00,34.5,123.0,3.9866333,-3.097107,165.05554,6.248787,1.5209861
2021-05-04 18:00:00,34.5,123.0,4.032318,-2.812973,159.11833,6.266082,1.4515204
2021-05-04 19:00:00,34.5,123.0,4.1526947,-2.9610443,155.35709,6.26458,1.3888199
2021-05-04 20:00:00,34.5,123.0,4.79364,-3.2279816,153.8363,6.2237864,1.3369997
2021-05-04 21:00:00,34.5,123.0,5.245224,-3.2810364,155.05309,6.1314383,1.3000276
2021-05-04 22:00:00,34.5,123.0,5.10878,-3.4413605,155.97086,6.0695486,1.2636547
2021-05-04 23:00:00,34.5,123.0,5.2858124,-2.6017303,156.62054,6.028517,1.2295004
2021-05-01 00:00:00,34.5,123.5,3.6717072,-4.9345856,116.55368,5.02372,1.0605333
2021-05-01 01:00:00,34.5,123.5,4.3512573,-4.446762,124.121506,5.0694027,1.0612605
2021-05-01 02:00:00,34.5,123.5,4.8995514,-4.2779846,135.75244,5.0731134,1.0726817
2021-05-01 03:00:00,34.5,123.5,5.7991486,-3.7731323,221.03265,5.037861,1.0935197
2021-05-01 04:00:00,34.5,123.5,6.544815,-3.3363037,241.17723,4.9803753,1.1203109
2021-05-01 05:00:00,34.5,123.5,6.936569,-2.7952728,255.03343,4.936409,1.1421108
2021-05-01 06:00:00,34.5,123.5,6.807724,-2.4397736,268.50818,4.9197598,1.1516042
2021-05-01 07:00:00,34.5,123.5,6.3421326,-2.0519867,273.43942,4.9443836,1.141135
2021-05-01 08:00:00,34.5,123.5,6.162216,-1.8545685,275.1185,4.973424,1.1211247
2021-05-01 09:00:00,34.5,123.5,5.687439,-1.6380157,275.2903,5.017083,1.0911362
2021-05-01 10:00:00,34.5,123.5,5.2202606,-0.578125,274.2423,5.0879908,1.0502079
2021-05-01 11:00:00,34.5,123.5,4.960022,0.05958557,272.89923,5.1568975,1.0089025
2021-05-01 12:00:00,34.5,123.5,4.2630157,0.30885315,271.9389,5.222951,0.9688384
2021-05-01 13:00:00,34.5,123.5,3.574234,1.3814087,270.86737,5.283782,0.93138564
2021-05-01 14:00:00,34.5,123.5,4.439499,1.7842712,269.32056,5.3012342,0.90151024
2021-05-01 15:00:00,34.5,123.5,5.4269104,1.6446228,269.25003,5.2314997,0.88663024
2021-05-01 16:00:00,34.5,123.5,8.081497,-1.3062744,276.1017,4.9486847,0.93127257
2021-05-01 17:00:00,34.5,123.5,7.927658,-7.7867126,297.74335,4.525098,1.1228769
2021-05-01 18:00:00,34.5,123.5,4.92218,-9.344772,317.40634,4.471652,1.3563449
2021-05-01 19:00:00,34.5,123.5,3.7247772,-9.253525,326.69592,4.6203356,1.4710793
2021-05-01 20:00:00,34.5,123.5,3.3728638,-9.445816,330.87506,4.759861,1.5258636
2021-05-01 21:00:00,34.5,123.5,2.8253632,-9.679504,333.51096,4.871978,1.5702864
2021-05-01 22:00:00,34.5,123.5,2.9618073,-9.164276,334.92126,4.957136,1.5830986
2021-05-01 23:00:00,34.5,123.5,3.334732,-8.718994,335.3092,5.0153885,1.5694805
2021-05-02 00:00:00,34.5,123.5,3.4992523,-8.292908,335.4809,5.0513754,1.5443981
2021-05-02 01:00:00,34.5,123.5,3.339264,-7.6840363,335.73053,5.08463,1.4869308
2021-05-02 02:00:00,34.5,123.5,3.3375854,-7.318161,336.05237,5.0967684,1.424345
2021-05-02 03:00:00,34.5,123.5,2.9928284,-7.189102,336.6017,5.0872946,1.3659997
2021-05-02 04:00:00,34.5,123.5,2.3177948,-6.883621,337.43958,5.0742683,1.3038119
2021-05-02 05:00:00,34.5,123.5,1.5583344,-6.2935333,338.53714,5.0685406,1.2370853
2021-05-02 06:00:00,34.5,123.5,1.2806091,-5.6390076,339.59586,5.0809736,1.1679839
2021-05-02 07:00:00,34.5,123.5,1.0408478,-4.8380585,340.50507,5.106224,1.1010993
2021-05-02 08:00:00,34.5,123.5,0.52545166,-4.131073,341.30597,5.135912,1.0390974
2021-05-02 09:00:00,34.5,123.5,0.37850952,-3.260849,342.00107,5.1573067,0.9843725
2021-05-02 10:00:00,34.5,123.5,2.3003693,-2.1067505,342.44818,5.161562,0.93565476
2021-05-02 11:00:00,34.5,123.5,3.3332367,-1.8625488,342.6103,5.136527,0.8955743
2021-05-02 12:00:00,34.5,123.5,3.7570343,-1.7623596,342.58902,5.1017857,0.8590592
2021-05-02 13:00:00,34.5,123.5,2.3448486,-1.898941,342.9635,5.088297,0.821788
2021-05-02 14:00:00,34.5,123.5,0.8193207,-1.6269379,343.47302,5.080531,0.7856848
2021-05-02 15:00:00,34.5,123.5,0.11500549,-0.98287964,343.92303,5.067911,0.75233996
2021-05-02 16:00:00,34.5,123.5,-0.40544128,-0.25115967,344.33157,5.048088,0.720708
2021-05-02 17:00:00,34.5,123.5,-0.82011414,0.401474,344.70828,5.0242205,0.6907378
2021-05-02 18:00:00,34.5,123.5,-0.46995544,1.352768,345.04807,4.9827156,0.6636783
2021-05-02 19:00:00,34.5,123.5,-0.21647644,2.4481506,345.2756,4.9060383,0.6412551
2021-05-02 20:00:00,34.5,123.5,-0.8460083,2.7217255,345.805,4.853796,0.61709
2021-05-02 21:00:00,34.5,123.5,-1.437561,2.4318542,346.35794,4.8174877,0.5917758
2021-05-02 22:00:00,34.5,123.5,-1.8192902,2.9647675,348.19598,4.770008,0.56856585
2021-05-02 23:00:00,34.5,123.5,-1.920227,4.059433,350.15347,4.5870028,0.56337225
2021-05-03 00:00:00,34.5,123.5,-2.3888702,4.8736877,357.96625,4.3311033,0.57209474
2021-05-03 01:00:00,34.5,123.5,-2.6444397,5.660568,38.96518,4.0390596,0.6014446
2021-05-03 02:00:00,34.5,123.5,-3.0453033,6.528,146.7736,3.7546854,0.66837734
2021-05-03 03:00:00,34.5,123.5,-2.9833374,6.9910736,157.2666,3.61415,0.7690322
2021-05-03 04:00:00,34.5,123.5,-2.7455292,6.9801025,161.45201,3.6674738,0.8567755
2021-05-03 05:00:00,34.5,123.5,-2.8731384,7.10968,163.72348,3.801114,0.9073441
2021-05-03 06:00:00,34.5,123.5,-3.1395416,7.8029327,165.1369,3.944975,0.9666708
2021-05-03 07:00:00,34.5,123.5,-3.0710907,8.663803,166.34442,4.089551,1.0561812
2021-05-03 08:00:00,34.5,123.5,-3.318039,8.962143,166.93204,4.2455196,1.164954
2021-05-03 09:00:00,34.5,123.5,-3.366928,8.741028,167.40025,4.410098,1.2687539
2021-05-03 10:00:00,34.5,123.5,-3.3290253,8.305084,168.4404,4.5811396,1.2768406
2021-05-03 11:00:00,34.5,123.5,-2.9526215,8.772736,169.27635,4.6955137,1.3432922
2021-05-03 12:00:00,34.5,123.5,-2.947876,8.78334,170.32913,4.8111305,1.4080665
2021-05-03 13:00:00,34.5,123.5,-3.128952,9.216568,170.97455,4.9255495,1.4712609
2021-05-03 14:00:00,34.5,123.5,-2.7797394,9.625,171.82877,5.0349073,1.5480146
2021-05-03 15:00:00,34.5,123.5,-2.0969543,9.928513,173.37012,5.1630306,1.6216049
2021-05-03 16:00:00,34.5,123.5,-1.9089203,9.806763,174.9663,5.303218,1.6833017
2021-05-03 17:00:00,34.5,123.5,-2.0753326,9.355911,176.08966,5.447584,1.723877
2021-05-03 18:00:00,34.5,123.5,-1.5262756,9.225067,177.14198,5.582658,1.7465949
2021-05-03 19:00:00,34.5,123.5,-1.404129,9.078018,178.04126,5.697542,1.7584585
2021-05-03 20:00:00,34.5,123.5,-1.0993652,9.224289,178.61191,5.78113,1.7667305
2021-05-03 21:00:00,34.5,123.5,-1.743576,9.344284,178.60313,5.82446,1.7798288
2021-05-03 22:00:00,34.5,123.5,-2.3059387,8.858337,178.36679,5.872202,1.7656071
2021-05-03 23:00:00,34.5,123.5,-2.5189056,8.507553,177.77817,5.897998,1.7462637
2021-05-04 00:00:00,34.5,123.5,-3.2733765,9.024963,176.60301,5.8809347,1.7382525
2021-05-04 01:00:00,34.5,123.5,-2.7398682,9.054413,175.53339,5.848527,1.7400479
2021-05-04 02:00:00,34.5,123.5,-2.262619,8.903,174.80759,5.8343525,1.7338564
2021-05-04 03:00:00,34.5,123.5,-2.1216125,8.889755,174.0007,5.839999,1.7235262
2021-05-04 04:00:00,34.5,123.5,-2.1588898,7.781433,172.98505,5.8981676,1.70343
2021-05-04 05:00:00,34.5,123.5,-1.4084015,5.74794,172.22705,6.035305,1.6744537
2021-05-04 06:00:00,34.5,123.5,0.6351471,3.2125244,171.68715,6.194706,1.6626946
2021-05-04 07:00:00,34.5,123.5,3.4757996,0.64045715,171.37196,6.3159876,1.6742915
2021-05-04 08:00:00,34.5,123.5,5.3478394,-3.115738,171.50322,6.3643475,1.7071247
2021-05-04 09:00:00,34.5,123.5,4.354187,-7.9997864,172.19075,6.2957897,1.7720464
2021-05-04 10:00:00,34.5,123.5,3.073532,-9.593216,176.11348,6.077552,1.8919616
2021-05-04 11:00:00,34.5,123.5,4.611313,-9.184708,194.75177,5.976823,1.9941919
2021-05-04 12:00:00,34.5,123.5,5.00029,-9.000656,234.79007,5.924507,2.0814826
2021-05-04 13:00:00,34.5,123.5,4.7675323,-8.155884,259.5476,5.981017,2.072204
2021-05-04 14:00:00,34.5,123.5,4.6608734,-7.2770996,263.10187,6.059227,2.0016735
2021-05-04 15:00:00,34.5,123.5,4.3112793,-6.331604,252.48445,6.1403255,1.9001558
2021-05-04 16:00:00,34.5,123.5,4.2002716,-5.565979,239.06508,6.2089987,1.7942406
2021-05-04 17:00:00,34.5,123.5,4.2981567,-4.940857,228.0321,6.2463455,1.6994529
2021-05-04 18:00:00,34.5,123.5,4.023529,-3.734848,214.71208,6.285613,1.6089911
2021-05-04 19:00:00,34.5,123.5,4.1243744,-3.120224,201.32584,6.3146286,1.5284684
2021-05-04 20:00:00,34.5,123.5,4.4000854,-2.8891144,190.75037,6.317292,1.460779
2021-05-04 21:00:00,34.5,123.5,4.7862396,-2.8650208,184.67809,6.2776785,1.4081819
2021-05-04 22:00:00,34.5,123.5,4.7640533,-3.4286652,180.28336,6.2411795,1.3620434
2021-05-04 23:00:00,34.5,123.5,5.2760468,-3.07341,178.13617,6.1879406,1.3254477
2021-05-01 00:00:00,34.5,124.0,4.390457,-5.7734528,56.623993,4.7781143,1.0798204
2021-05-01 01:00:00,34.5,124.0,5.2233276,-5.520981,341.09027,4.81452,1.1086237
2021-05-01 02:00:00,34.5,124.0,5.7433014,-5.8336487,302.229,4.820916,1.154957
2021-05-01 03:00:00,34.5,124.0,6.155594,-5.48114,295.07172,4.831318,1.2043595
2021-05-01 04:00:00,34.5,124.0,6.7450104,-4.84021,299.9663,4.849516,1.2482406
2021-05-01 05:00:00,34.5,124.0,7.0674286,-3.9485931,299.60376,4.8868484,1.272726
2021-05-01 06:00:00,34.5,124.0,7.1729584,-3.1536407,298.1488,4.9314785,1.2783132
2021-05-01 07:00:00,34.5,124.0,6.843109,-2.6799164,296.72067,4.993456,1.2624729
2021-05-01 08:00:00,34.5,124.0,6.488388,-2.3750763,295.39194,5.0581408,1.2331853
2021-05-01 09:00:00,34.5,124.0,6.1190796,-2.0042267,294.13406,5.11596,1.1990464
2021-05-01 10:00:00,34.5,124.0,6.1177216,-1.4414062,292.75012,5.1653833,1.1625125
2021-05-01 11:00:00,34.5,124.0,5.689514,-0.98435974,291.4383,5.218421,1.1226721
2021-05-01 12:00:00,34.5,124.0,5.1790314,-0.8766937,290.52484,5.2761736,1.0811431
2021-05-01 13:00:00,34.5,124.0,4.152359,0.1675415,289.81268,5.3518972,1.0370985
2021-05-01 14:00:00,34.5,124.0,4.9766083,1.132904,288.4065,5.3932753,0.9998989
2021-05-01 15:00:00,34.5,124.0,5.542145,1.57724,285.3594,5.3652887,0.974765
2021-05-01 16:00:00,34.5,124.0,5.9643097,1.3148193,282.30484,5.2958527,0.95763975
2021-05-01 17:00:00,34.5,124.0,8.153244,-3.4078064,285.25897,5.025586,1.0005624
