time	latitude	longitude	u10	v10	mwd	mwp	swh	ls	lx
2021/5/1 13:00:00	36	121.75	5.839812413	-6.914351567	--	--	--	--	
2021/5/1 13:00:00	36	122	6.26755499	-5.1276088	--	--	--	--	
2021/5/1 13:00:00	36	122.25	5.312558939	-2.77702067	--	--	--	--	
2021/5/1 13:00:00	36	122.5	4.391504589	-0.878433167	--	--	--	--	
2021/5/1 13:00:00	36	122.75	2.965953133	0.24371154	--	--	--	--	
2021/5/1 13:00:00	36	123	2.892669914	0.501601469	--	--	--	--	
2021/5/1 13:00:00	36	123.25	3.465821825	-0.072873766	--	--	--	--	
2021/5/1 13:00:00	36	123.5	3.864251115	-0.522101384	--	--	--	--	
2021/5/1 13:00:00	36	123.75	3.86926523	-1.378499301	--	--	--	--	
2021/5/1 13:00:00	36	124	4.102614426	-2.252459614	--	--	--	--	
2021/5/1 13:00:00	36	124.25	4.222567485	-2.748366233	--	--	--	--	
2021/5/1 13:00:00	36	124.5	4.977384638	-2.959577161	--	--	--	--	
2021/5/1 13:00:00	36	124.75	5.736444504	-3.202677703	--	--	--	--	
2021/5/1 13:00:00	36	125	6.536002992	-2.891176248	--	--	--	--	
2021/5/1 13:00:00	36	125.25	7.126897156	-2.636059329	--	--	--	--	
2021/5/1 13:00:00	36	125.5	7.725505343	-2.435940442	--	--	--	--	
2021/5/1 13:00:00	36	125.75	8.039080379	-2.429007917	--	--	--	--	
2021/5/1 13:00:00	36	126	8.353426818	-2.334263409	--	--	--	--	
2021/5/1 13:00:00	36	126.25	9.185384202	-2.71046843	--	--	--	--	
2021/5/1 13:00:00	36	126.5	8.009767092	-2.132295848	--	--	--	--	
2021/5/1 13:00:00	36	126.75	6.494347267	-1.492654879	--	--	--	--	
2021/5/1 13:00:00	36	127	4.819247166	-0.272068317	--	--	--	--	
2021/5/1 13:00:00	36	127.25	4.785305465	0.115690913	--	--	--	--	
2021/5/1 13:00:00	36	127.5	4.872088224	0.012165206	--	--	--	--	
2021/5/1 13:00:00	36	127.75	5.345729238	-0.430129886	--	--	--	--	
2021/5/1 13:00:00	36	128	5.501938204	-0.989815735	--	--	--	--	
2021/5/1 13:00:00	36	128.25	4.710865142	-1.045275934	--	--	--	--	
2021/5/1 13:00:00	36	128.5	4.391504589	-1.116449857	--	--	--	--	
2021/5/1 13:00:00	36	128.75	4.826189787	-0.957463952	--	--	--	--	
2021/5/1 13:00:00	36	129	5.605306113	-0.824821641	--	--	--	--	
2021/5/1 13:00:00	36	129.25	5.948194437	-0.783688659	--	--	--	--	
2021/5/1 13:00:00	36	129.5	7.85857224	-1.300392853	--	--	--	--	
2021/5/1 13:00:00	36	129.75	10.07905377	-1.897976505	--	--	--	--	
2021/5/1 13:00:00	36	130	11.49804831	-2.524676761	--	--	--	--	
2021/5/1 13:00:00	36.25	120	0.959150041	-3.475819186	--	--	--	--	
2021/5/1 13:00:00	36.25	120.25	1.323251928	-4.477800127	--	--	--	--	
2021/5/1 13:00:00	36.25	120.5	1.924945725	-5.604104349	--	--	--	--	
2021/5/1 13:00:00	36.25	120.75	2.457984716	-6.743811453	--	--	--	--	
2021/5/1 13:00:00	36.25	121	3.008765961	-7.635334163	--	--	--	--	
2021/5/1 13:00:00	36.25	121.25	3.664072217	-8.269891281	--	--	--	--	
2021/5/1 13:00:00	36.25	121.5	3.939462839	-8.486648228	--	--	--	--	
2021/5/1 13:00:00	36.25	121.75	4.439331532	-7.549370854	--	--	--	--	
2021/5/1 13:00:00	36.25	122	4.536142521	-5.453437473	--	--	--	--	
2021/5/1 13:00:00	36.25	122.25	4.065587116	-2.484005948	--	--	--	--	
2021/5/1 13:00:00	36.25	122.5	3.147618375	-0.591426634	--	--	--	--	
2021/5/1 13:00:00	36.25	122.75	3.210101962	-0.056235707	--	--	--	--	
2021/5/1 13:00:00	36.25	123	3.302670238	-0.0081702	--	--	--	--	
2021/5/1 13:00:00	36.25	123.25	3.679885964	-0.746715193	--	--	--	--	
2021/5/1 13:00:00	36.25	123.5	3.629744815	-1.512065949	--	--	--	--	
2021/5/1 13:00:00	36.25	123.75	3.63475893	-2.366615192	--	--	--	--	
2021/5/1 13:00:00	36.25	124	3.933677322	-2.926301041	--	--	--	--	
2021/5/1 13:00:00	36.25	124.25	4.645681648	-3.137974136	--	--	--	--	
2021/5/1 13:00:00	36.25	124.5	5.399341698	-3.348260727	--	--	--	--	
2021/5/1 13:00:00	36.25	124.75	6.245184323	-3.136125463	--	--	--	--	
2021/5/1 13:00:00	36.25	125	7.049756925	-2.864832653	--	--	--	--	
2021/5/1 13:00:00	36.25	125.25	7.547697112	-2.688746519	--	--	--	--	
2021/5/1 13:00:00	36.25	125.5	7.596681158	-2.73265251	--	--	--	--	
2021/5/1 13:00:00	36.25	125.75	7.910256195	-2.726182153	--	--	--	--	
2021/5/1 13:00:00	36.25	126	8.418996013	-2.993777617	--	--	--	--	
2021/5/1 13:00:00	36.25	126.25	7.94226939	-2.912435991	--	--	--	--	
2021/5/1 13:00:00	36.25	126.5	6.770509292	-2.337498587	--	--	--	--	
2021/5/1 13:00:00	36.25	126.75	5.425955077	-1.378499301	--	--	--	--	
2021/5/1 13:00:00	36.25	127	4.298936313	-0.204591741	--	--	--	--	
2021/5/1 13:00:00	36.25	127.25	4.516471762	0.155899557	--	--	--	--	
2021/5/1 13:00:00	36.25	127.5	4.887901971	0.283920185	--	--	--	--	
2021/5/1 13:00:00	36.25	127.75	5.360385882	-0.157450571	--	--	--	--	
2021/5/1 13:00:00	36.25	128	5.704045608	-0.61453505	--	--	--	--	
2021/5/1 13:00:00	36.25	128.25	5.305616318	-0.766126263	--	--	--	--	
2021/5/1 13:00:00	36.25	128.5	4.986255765	-0.837300186	--	--	--	--	
2021/5/1 13:00:00	36.25	128.75	5.172935122	-0.942674565	--	--	--	--	
2021/5/1 13:00:00	36.25	129	5.889567862	-0.96347214	--	--	--	--	
2021/5/1 13:00:00	36.25	129.25	6.268712094	-0.881206177	--	--	--	--	
2021/5/1 13:00:00	36.25	129.5	8.097706954	-1.145104294	--	--	--	--	
2021/5/1 13:00:00	36.25	129.75	10.31163156	-1.740839272	--	--	--	--	
2021/5/1 13:00:00	36.25	130	11.52157608	-2.112884779	--	--	--	--	
2021/5/1 13:00:00	36.5	120	0.458895648	-3.05108649	0.001694709	3.832139923	0.857899702	46.73292342	
2021/5/1 13:00:00	36.5	120.25	0.639789488	-3.696735648	0.001364034	4.201473632	0.723106785	76.83358604	
2021/5/1 13:00:00	36.5	120.5	1.005048478	-4.152895791	0.00102918	4.554073775	0.652813317	120.1334991	
2021/5/1 13:00:00	36.5	120.75	1.534230458	-5.289367716	0.00103424	4.658060935	0.666478454	158.1108679	
2021/5/1 13:00:00	36.5	121	2.274390968	-6.581590369	0.001076933	4.678104437	0.730923243	198.6808486	
2021/5/1 13:00:00	36.5	121.25	2.851399891	-7.811882466	0.00103437	4.927820731	0.776127518	211.204482	
2021/5/1 13:00:00	36.5	121.5	3.117147984	-8.030488086	0.000859583	5.192983394	0.835707518	234.05462	
2021/5/1 13:00:00	36.5	121.75	3.377881963	-7.678315818	0.000776971	5.284006638	0.925022858	267.65421	
2021/5/1 13:00:00	36.5	122	3.474692952	-5.675278272	0.000857919	5.286672975	1.033906674	288.411583	
2021/5/1 13:00:00	36.5	122.25	3.274514054	-2.814918473	0.001044684	5.258630461	1.157931463	297.8592362	
2021/5/1 13:00:00	36.5	122.5	3.423008997	-1.729747232	0.001109703	5.186087694	1.243420564	303.9233113	
2021/5/1 13:00:00	36.5	122.75	3.500149228	-1.204724009	0.001169238	5.023533052	1.234346913	308.0319419	
2021/5/1 13:00:00	36.5	123	3.603517136	-1.446900214	0.001340239	4.039194818	0.875992344	299.3422981	
2021/5/1 13:00:00	36.5	123.25	3.546047665	-2.044483866	0.001023925	3.2798403	0.44258884	298.7490733	
2021/5/1 13:00:00	36.5	123.5	3.496292216	-2.805212938	--	--	--	--	
2021/5/1 13:00:00	36.5	123.75	3.839951942	-2.959577161	--	--	--	--	
2021/5/1 13:00:00	36.5	124	4.255737784	-3.30296823	0.000982309	3.046489802	0.32545128	273.4161799	
2021/5/1 13:00:00	36.5	124.25	5.152492961	-3.360739272	0.001502492	3.537923377	0.671124601	273.5864574	
2021/5/1 13:00:00	36.5	124.5	6.018392046	-3.264146091	0.001853339	4.77767835	1.451185316	267.2367556	
2021/5/1 13:00:00	36.5	124.75	6.86037766	-3.046464807	0.002099542	4.858771786	1.635992637	270.1149941	
2021/5/1 13:00:00	36.5	125	7.281177616	-2.993777617	0.002074214	5.050104483	1.832497316	273.5864574	
2021/5/1 13:00:00	36.5	125.25	7.599766768	-3.049237817	--	--	--	--	
2021/5/1 13:00:00	36.5	125.5	7.643736699	-3.095916818	--	--	--	--	
2021/5/1 13:00:00	36.5	125.75	7.351760927	-3.229021297	--	--	--	--	
2021/5/1 13:00:00	36.5	126	7.588967135	-3.424056333	--	--	--	--	
2021/5/1 13:00:00	36.5	126.25	6.601572187	-2.980836904	--	--	--	--	
2021/5/1 13:00:00	36.5	126.5	5.601449101	-2.225191683	--	--	--	--	
2021/5/1 13:00:00	36.5	126.75	4.262680404	-1.269889743	--	--	--	--	
2021/5/1 13:00:00	36.5	127	4.203282427	-0.891836049	--	--	--	--	
2021/5/1 13:00:00	36.5	127.25	4.460159394	-0.605753852	--	--	--	--	
2021/5/1 13:00:00	36.5	127.5	4.82734689	-0.473111541	--	--	--	--	
2021/5/1 13:00:00	36.5	127.75	5.095794892	-0.305344437	--	--	--	--	
2021/5/1 13:00:00	36.5	128	5.424797974	-0.608064693	--	--	--	--	
2021/5/1 13:00:00	36.5	128.25	5.134750708	-0.637181298	--	--	--	--	
2021/5/1 13:00:00	36.5	128.5	5.128965191	-0.481892739	--	--	--	--	
2021/5/1 13:00:00	36.5	128.75	5.31641595	-0.588191455	--	--	--	--	
2021/5/1 13:00:00	36.5	129	5.846755034	-0.632097447	--	--	--	--	
2021/5/1 13:00:00	36.5	129.25	6.030348782	-0.610837703	--	--	--	--	
2021/5/1 13:00:00	36.5	129.5	7.85162962	-0.871500642	--	--	--	--	
2021/5/1 13:00:00	36.5	129.75	10.07519676	-1.462151769	--	--	--	--	
2021/5/1 13:00:00	36.5	130	11.25312808	-1.725125549	--	--	--	--	
2021/5/1 13:00:00	36.75	120	-0.213767161	-3.169401583	0.001011424	3.965456796	0.706544638	64.56262248	
2021/5/1 13:00:00	36.75	120.25	0.215903922	-3.790555819	0.001104579	4.170029239	0.708949702	89.56045379	
2021/5/1 13:00:00	36.75	120.5	0.585791327	-4.122392681	0.001214739	4.303070283	0.720209775	152.656496	
2021/5/1 13:00:00	36.75	120.75	0.979592202	-4.252261982	0.001352773	4.247628853	0.793454913	216.6094185	
2021/5/1 13:00:00	36.75	121	1.662283241	-5.246386061	0.001354503	4.29332436	0.862545849	240.3219295	
2021/5/1 13:00:00	36.75	121.25	2.145566784	-6.550162922	0.000993407	4.857484588	0.794930748	220.4818577	
2021/5/1 13:00:00	36.75	121.5	2.377758877	-6.524743664	0.000701997	5.189581515	0.818598766	233.2087255	
2021/5/1 13:00:00	36.75	121.75	2.673977361	-6.250215676	0.000800276	5.227829666	0.901136197	268.2803917	
2021/5/1 13:00:00	36.75	122	2.874927661	-5.276889171	0.000905867	5.166320019	1.011222546	289.6309894	
2021/5/1 13:00:00	36.75	122.25	3.063535524	-3.841394336	0.00108741	5.107016997	1.13770706	298.1338773	
2021/5/1 13:00:00	36.75	122.5	3.242115157	-2.827397018	0.001186113	5.052586936	1.246590876	301.4899913	
2021/5/1 13:00:00	36.75	122.75	3.742369551	-2.99562629	0.001265037	4.968551334	1.289062124	302.022795	
2021/5/1 13:00:00	36.75	123	3.798681919	-3.265994764	0.001383748	4.661738642	1.23609605	298.5842887	
2021/5/1 13:00:00	36.75	123.25	3.683742976	-3.603839814	0.001318436	4.309414328	1.022209317	292.5641562	
2021/5/1 13:00:00	36.75	123.5	4.001175024	-3.38893154	--	--	--	--	
2021/5/1 13:00:00	36.75	123.75	4.400375715	-3.443005235	--	--	--	--	
2021/5/1 13:00:00	36.75	124	5.04488234	-3.30296823	--	--	--	--	
2021/5/1 13:00:00	36.75	124.25	5.773471815	-3.241499842	--	--	--	--	
2021/5/1 13:00:00	36.75	124.5	6.623942854	-3.185115306	--	--	--	--	
2021/5/1 13:00:00	36.75	124.75	7.021600741	-3.304354735	0.001323397	4.423882953	0.946285812	275.0310695	
2021/5/1 13:00:00	36.75	125	7.1415538	-3.272927289	0.001832221	4.556280399	1.418716949	283.4076225	
2021/5/1 13:00:00	36.75	125.25	7.248007317	-3.311749429	--	--	--	--	
2021/5/1 13:00:00	36.75	125.5	6.869248787	-3.379226005	--	--	--	--	
2021/5/1 13:00:00	36.75	125.75	6.583058532	-3.552076961	--	--	--	--	
2021/5/1 13:00:00	36.75	126	6.146444829	-3.664383865	--	--	--	--	
2021/5/1 13:00:00	36.75	126.25	5.141693329	-3.273851625	--	--	--	--	
2021/5/1 13:00:00	36.75	126.5	4.359491393	-2.594926348	--	--	--	--	
2021/5/1 13:00:00	36.75	126.75	4.037045231	-2.026921469	--	--	--	--	
2021/5/1 13:00:00	36.75	127	4.276565646	-2.026921469	--	--	--	--	
2021/5/1 13:00:00	36.75	127.25	4.282351163	-1.680295221	--	--	--	--	
2021/5/1 13:00:00	36.75	127.5	4.476744543	-1.045275934	--	--	--	--	
2021/5/1 13:00:00	36.75	127.75	4.718579166	-0.818813452	--	--	--	--	
2021/5/1 13:00:00	36.75	128	5.02829719	-0.786461669	--	--	--	--	
2021/5/1 13:00:00	36.75	128.25	4.510686245	-0.817889116	--	--	--	--	
2021/5/1 13:00:00	36.75	128.5	4.54578505	-0.618694565	--	--	--	--	
2021/5/1 13:00:00	36.75	128.75	4.822332775	-0.413491826	--	--	--	--	
2021/5/1 13:00:00	36.75	129	5.338786617	-0.136190828	--	--	--	--	
2021/5/1 13:00:00	36.75	129.25	5.401270204	-0.179172483	--	--	--	--	
2021/5/1 13:00:00	36.75	129.5	7.079070213	-0.859022097	--	--	--	--	
2021/5/1 13:00:00	36.75	129.75	9.309579972	-1.529628345	--	--	--	--	
2021/5/1 13:00:00	36.75	130	10.7247175	-1.711260499	--	--	--	--	
2021/5/1 13:00:00	37	120	-0.820475072	-3.522960356	--	--	--	--	
2021/5/1 13:00:00	37	120.25	-0.048687068	-4.065083808	0.001121911	3.914152786	0.633026197	59.40486296	
2021/5/1 13:00:00	37	120.5	0.5098082	-4.249488972	0.001301104	3.957641669	0.804168381	324.0599955	
2021/5/1 13:00:00	37	120.75	0.861181949	-4.364568886	0.001447951	4.068892301	0.857407757	269.2526211	
2021/5/1 13:00:00	37	121	1.317466411	-4.440826661	0.001285176	4.489621962	0.796351922	224.7278088	
2021/5/1 13:00:00	37	121.25	1.450147607	-4.359022866	0.000762577	4.942255731	0.75240484	213.6542804	
2021/5/1 13:00:00	37	121.5	1.686582413	-4.18894492	0.000784968	5.101132666	0.790503243	236.6582175	
2021/5/1 13:00:00	37	121.75	1.938445265	-4.002228915	0.000853643	5.074101521	0.875719041	273.5699789	
2021/5/1 13:00:00	37	122	1.939602369	-3.644972795	0.000940008	4.985192958	0.985313445	292.509228	
2021/5/1 13:00:00	37	122.25	2.339960164	-3.362587945	0.00104723	4.923223598	1.103270913	298.1393701	
2021/5/1 13:00:00	37	122.5	2.990252305	-3.781774621	0.001176746	4.870724333	1.214341151	298.7051308	
2021/5/1 13:00:00	37	122.75	3.666000723	-4.296167973	0.00127695	4.821626947	1.261458546	296.3432175	
2021/5/1 13:00:00	37	123	4.114185461	-4.560990427	0.001293531	4.643901764	1.244841738	292.41585	
2021/5/1 13:00:00	37	123.25	4.396518704	-4.079411026	0.001181772	4.426641233	1.05833994	287.8293439	
2021/5/1 13:00:00	37	123.5	4.754835074	-3.74341465	--	--	--	--	
2021/5/1 13:00:00	37	123.75	5.146321743	-3.484600384	--	--	--	--	
2021/5/1 13:00:00	37	124	5.776557424	-3.175409771	--	--	--	--	
2021/5/1 13:00:00	37	124.25	6.178843725	-3.149066176	--	--	--	--	
2021/5/1 13:00:00	37	124.5	6.310753519	-3.443929571	--	--	--	--	
2021/5/1 13:00:00	37	124.75	6.564544877	-3.696735648	--	--	--	--	
2021/5/1 13:00:00	37	125	6.547959727	-3.63526726	0.002150885	4.326239836	1.403794619	286.2529041	
2021/5/1 13:00:00	37	125.25	6.11327453	-3.473970513	--	--	--	--	
2021/5/1 13:00:00	37	125.5	5.618034251	-3.474894849	--	--	--	--	
2021/5/1 13:00:00	37	125.75	5.044110937	-3.859881069	--	--	--	--	
2021/5/1 13:00:00	37	126	4.774505832	-4.290621953	--	--	--	--	
2021/5/1 13:00:00	37	126.25	4.401532819	-4.784679899	--	--	--	--	
2021/5/1 13:00:00	37	126.5	4.300864818	-4.965387716	--	--	--	--	
2021/5/1 13:00:00	37	126.75	3.97649015	-4.484732652	--	--	--	--	
2021/5/1 13:00:00	37	127	3.844580356	-3.29742221	--	--	--	--	
2021/5/1 13:00:00	37	127.25	3.965690518	-2.272795021	--	--	--	--	
2021/5/1 13:00:00	37	127.5	4.233367117	-1.62529719	--	--	--	--	
2021/5/1 13:00:00	37	127.75	4.499886613	-1.136323096	--	--	--	--	
2021/5/1 13:00:00	37	128	4.556584682	-0.6838603	--	--	--	--	
2021/5/1 13:00:00	37	128.25	3.853451483	-0.773058788	--	--	--	--	
2021/5/1 13:00:00	37	128.5	3.796753413	-0.734698816	--	--	--	--	
2021/5/1 13:00:00	37	128.75	3.968776127	-0.665373567	--	--	--	--	
2021/5/1 13:00:00	37	129	4.43547452	-0.371434508	--	--	--	--	
2021/5/1 13:00:00	37	129.25	5.163292593	-0.932044693	--	--	--	--	
2021/5/1 13:00:00	37	129.5	6.667141383	-1.598029258	--	--	--	--	
2021/5/1 13:00:00	37	129.75	8.262787047	-2.141077047	--	--	--	--	
2021/5/1 13:00:00	37	130	9.732308434	-2.37262338	--	--	--	--	
2021/5/1 13:00:00	37.25	120	-1.412912041	-3.653753993	--	--	--	--	
2021/5/1 13:00:00	37.25	120.25	-0.172882838	-3.567790684	--	--	--	--	
2021/5/1 13:00:00	37.25	120.5	0.44616751	-3.771144749	0.001466425	3.847494349	0.846694289	331.7060032	
2021/5/1 13:00:00	37.25	120.75	0.856553535	-3.958322923	0.00137314	4.112657012	0.776346161	254.0869405	
2021/5/1 13:00:00	37.25	121	1.341765584	-3.930130655	0.00107876	4.636822178	0.676754638	196.203586	
2021/5/1 13:00:00	37.25	121.25	1.58514301	-3.807193879	0.000845581	4.907317516	0.654781097	203.4046752	
2021/5/1 13:00:00	37.25	121.5	2.090025818	-3.912568259	0.000827041	4.928832101	0.73556939	236.9273657	
2021/5/1 13:00:00	37.25	121.75	2.451042096	-3.852024207	0.000978556	4.890216179	0.830569427	276.0472415	
2021/5/1 13:00:00	37.25	122	2.468784349	-3.643124122	0.001022195	4.806456406	0.930652895	293.3276584	
2021/5/1 13:00:00	37.25	122.25	2.636564349	-3.360739272	0.00115726	4.707158321	1.055169628	297.5626239	
2021/5/1 13:00:00	37.25	122.5	3.304598744	-3.95370124	0.001257986	4.661738642	1.144266326	296.9693991	
2021/5/1 13:00:00	37.25	122.75	4.027402702	-4.602123408	0.001317424	4.403655565	1.062002197	293.585821	
2021/5/1 13:00:00	37.25	123	4.603640222	-4.849845633	0.001375066	4.032574946	0.926498693	291.4271421	
2021/5/1 13:00:00	37.25	123.25	4.996283995	-4.156593137	0.001213955	3.806487918	0.733874913	285.5333445	
2021/5/1 13:00:00	37.25	123.5	5.353443261	-3.789631483	--	--	--	--	
2021/5/1 13:00:00	37.25	123.75	5.672032412	-3.555312139	--	--	--	--	
2021/5/1 13:00:00	37.25	124	5.86218308	-3.439770056	--	--	--	--	
2021/5/1 13:00:00	37.25	124.25	5.748015539	-3.814126404	--	--	--	--	
2021/5/1 13:00:00	37.25	124.5	5.516594848	-4.077562353	--	--	--	--	
2021/5/1 13:00:00	37.25	124.75	5.218833559	-4.111762809	0.001466686	4.047009945	0.903814564	292.7728834	
2021/5/1 13:00:00	37.25	125	4.970827719	-3.861729742	0.002201346	4.197887868	1.354709445	280.8754317	
2021/5/1 13:00:00	37.25	125.25	4.402304221	-3.68795445	--	--	--	--	
2021/5/1 13:00:00	37.25	125.5	3.534090929	-3.812739899	--	--	--	--	
2021/5/1 13:00:00	37.25	125.75	2.735303844	-4.335452281	--	--	--	--	
2021/5/1 13:00:00	37.25	126	2.380844486	-5.549106318	--	--	--	--	
2021/5/1 13:00:00	37.25	126.25	3.221672996	-7.23186121	--	--	--	--	
2021/5/1 13:00:00	37.25	126.5	3.493206607	-7.435215276	--	--	--	--	
2021/5/1 13:00:00	37.25	126.75	3.291099204	-6.258072537	--	--	--	--	
2021/5/1 13:00:00	37.25	127	2.529339429	-3.818748087	--	--	--	--	
2021/5/1 13:00:00	37.25	127.25	2.930854328	-2.596312853	--	--	--	--	
2021/5/1 13:00:00	37.25	127.5	3.245200767	-2.025997132	--	--	--	--	
2021/5/1 13:00:00	37.25	127.75	3.485492584	-1.581391198	--	--	--	--	
2021/5/1 13:00:00	37.25	128	3.621259389	-0.926036505	--	--	--	--	
2021/5/1 13:00:00	37.25	128.25	4.180526059	-0.96624515	--	--	--	--	
2021/5/1 13:00:00	37.25	128.5	4.204053829	-0.594199644	--	--	--	--	
2021/5/1 13:00:00	37.25	128.75	3.985361276	-0.372358845	--	--	--	--	
2021/5/1 13:00:00	37.25	129	3.676800355	-0.791545521	--	--	--	--	
2021/5/1 13:00:00	37.25	129.25	5.96593669	-2.652697389	--	--	--	--	
2021/5/1 13:00:00	37.25	129.5	8.002053069	-3.861729742	--	--	--	--	
2021/5/1 13:00:00	37.25	129.75	9.370135053	-4.32759542	--	--	--	--	
2021/5/1 13:00:00	37.25	130	9.502816249	-3.931054992	--	--	--	--	
2021/5/1 13:00:00	37.5	120	-1.748086341	-4.59611522	--	--	--	--	
2021/5/1 13:00:00	37.5	120.25	-0.443259346	-3.682870598	--	--	--	--	
2021/5/1 13:00:00	37.5	120.5	0.455038636	-3.401872253	--	--	--	--	
2021/5/1 13:00:00	37.5	120.75	1.188642227	-3.375528658	--	--	--	--	
2021/5/1 13:00:00	37.5	121	1.847805495	-3.540522752	--	--	--	--	
2021/5/1 13:00:00	37.5	121.25	2.53628205	-4.236548259	0.001003656	4.508378267	0.522447904	221.6023933	
2021/5/1 13:00:00	37.5	121.5	3.465050423	-5.307854449	0.001042987	4.608503836	0.628161408	256.2675907	
2021/5/1 13:00:00	37.5	121.75	4.200196818	-5.996485262	0.001073995	4.662658069	0.764156858	289.3618412	
2021/5/1 13:00:00	37.5	122	4.563527303	-5.970141667	0.001119463	4.589655588	0.875008454	299.0566714	
2021/5/1 13:00:00	37.5	122.25	4.267694519	-4.939044121	0.001149883	4.550671896	0.973124142	300.1003075	
2021/5/1 13:00:00	37.5	122.5	4.44550275	-4.719051996	0.001138557	4.524744063	1.006849702	298.8973795	
2021/5/1 13:00:00	37.5	122.75	4.650310062	-4.57670415	0.001097235	3.942930842	0.762954326	299.4082119	
2021/5/1 13:00:00	37.5	123	4.764477603	-4.29154629	0.001068348	3.672435504	0.702882381	303.9837324	
2021/5/1 13:00:00	37.5	123.25	5.052596363	-4.118695334	0.001225216	3.247660365	0.589079115	306.4664878	
2021/5/1 13:00:00	37.5	123.5	5.349586249	-4.093276076	--	2.849732486	0.38109572	302.4072926	
2021/5/1 13:00:00	37.5	123.75	5.427883583	-4.099284264	--	--	--	--	
2021/5/1 13:00:00	37.5	124	4.828118293	-4.206507317	--	--	--	--	
2021/5/1 13:00:00	37.5	124.25	4.108399944	-4.580401497	--	--	--	--	
2021/5/1 13:00:00	37.5	124.5	3.73542693	-4.566074278	--	--	--	--	
2021/5/1 13:00:00	37.5	124.75	3.410280859	-4.347930826	0.001162449	4.651257178	0.848115463	10.04087483	
2021/5/1 13:00:00	37.5	125	3.004908949	-4.218061525	0.001645782	4.301323373	1.094689206	323.2635363	
2021/5/1 13:00:00	37.5	125.25	2.088868714	-4.29154629	--	--	--	--	
2021/5/1 13:00:00	37.5	125.5	1.293167239	-4.986647459	--	--	--	--	
2021/5/1 13:00:00	37.5	125.75	0.759742546	-5.917454478	--	--	--	--	
2021/5/1 13:00:00	37.5	126	0.768613672	-6.856118357	--	--	--	--	
2021/5/1 13:00:00	37.5	126.25	1.340994181	-6.617639499	--	--	--	--	
2021/5/1 13:00:00	37.5	126.5	1.697382045	-5.991863579	--	--	--	--	
2021/5/1 13:00:00	37.5	126.75	1.869019058	-4.796234107	--	--	--	--	
2021/5/1 13:00:00	37.5	127	1.828134736	-3.406493936	--	--	--	--	
2021/5/1 13:00:00	37.5	127.25	2.123967519	-3.094068145	--	--	--	--	
2021/5/1 13:00:00	37.5	127.5	2.268605451	-2.725257817	--	--	--	--	
2021/5/1 13:00:00	37.5	127.75	2.469555751	-2.303298131	--	--	--	--	
2021/5/1 13:00:00	37.5	128	2.964796029	-1.977931626	--	--	--	--	
2021/5/1 13:00:00	37.5	128.25	3.648644171	-1.911379386	--	--	--	--	
2021/5/1 13:00:00	37.5	128.5	3.669086332	-1.109979501	--	--	--	--	
2021/5/1 13:00:00	37.5	128.75	3.623959297	-0.772134451	--	--	--	--	
2021/5/1 13:00:00	37.5	129	4.031259713	-2.20670495	--	--	--	--	
2021/5/1 13:00:00	37.5	129.25	7.198251869	-4.424188601	--	--	--	--	
2021/5/1 13:00:00	37.5	129.5	8.696315141	-5.446504949	--	--	--	--	
2021/5/1 13:00:00	37.5	129.75	8.950106499	-5.592087973	--	--	--	--	
2021/5/1 13:00:00	37.5	130	7.783360516	-5.052275362	--	--	--	--	
2021/5/1 13:00:00	37.75	120	-0.981312452	-5.107735562	0.000843981	3.992304056	0.716274216	348.7996642	
2021/5/1 13:00:00	37.75	120.25	0.154191738	-4.93673328	--	--	--	--	
2021/5/1 13:00:00	37.75	120.5	1.328266043	-5.146095534	--	--	--	--	
2021/5/1 13:00:00	37.75	120.75	2.267448347	-5.316635648	0.001007116	3.134386995	0.495609574	330.2558983	
2021/5/1 13:00:00	37.75	121	3.041164857	-5.640153479	0.001092469	3.07673894	0.498506583	323.6480339	
2021/5/1 13:00:00	37.75	121.25	3.50092063	-6.140219613	0.001011881	3.116090403	0.410393776	315.6504855	
2021/5/1 13:00:00	37.75	121.5	3.991146794	-6.988760668	0.001057479	4.071834466	0.622531372	301.407599	
2021/5/1 13:00:00	37.75	121.75	4.019688679	-7.418577216	0.001087182	4.291577449	0.7643755	301.0011302	
2021/5/1 13:00:00	37.75	122	4.036273828	-7.210601467	0.001114403	4.348489963	0.849099353	303.132345	
2021/5/1 13:00:00	37.75	122.25	3.929820311	-6.05795365	0.001010641	4.418826106	0.86768394	301.1109867	
2021/5/1 13:00:00	37.75	122.5	4.006960541	-5.177985148	0.000972779	4.305552735	0.809579775	299.1115996	
2021/5/1 13:00:00	37.75	122.75	4.165869415	-4.730144036	0.000994843	4.184648123	0.802255262	302.9400963	
2021/5/1 13:00:00	37.75	123	4.34174914	-4.289697617	0.001135162	4.059881919	0.848880711	309.9544295	
2021/5/1 13:00:00	37.75	123.25	4.523414383	-4.359947203	0.001106178	3.360474022	0.53004572	311.1958072	
2021/5/1 13:00:00	37.75	123.5	4.672680728	-4.420491254	--	--	--	--	
2021/5/1 13:00:00	37.75	123.75	4.351391669	-4.698716589	--	--	--	--	
2021/5/1 13:00:00	37.75	124	3.485492584	-5.095257017	--	--	--	--	
2021/5/1 13:00:00	37.75	124.25	2.505040257	-5.032864292	--	--	--	--	
2021/5/1 13:00:00	37.75	124.5	1.784164805	-4.528638644	0.001175636	5.000547384	0.964323794	24.55290962	
